# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2389       1.420683581576e-11       4.289515529359e-13      -8.050088081373e-13       4.613486995848e-15       2.894188315680e-16       1.759950511691e-17       1.287923714992e-18 
 2390       1.418228802427e-11       4.269646983642e-13      -7.985868817246e-13       4.608348449981e-15       2.889791992520e-16       1.766131038344e-17       1.216487528576e-18 
 2391       1.415745101756e-11       4.250145583000e-13      -7.921555764975e-13       4.603208624322e-15       2.885403934961e-16       1.772370066311e-17       1.145018496239e-18 
 2392       1.413232441267e-11       4.231014298218e-13      -7.857174313171e-13       4.598067436206e-15       2.881024113736e-16       1.778666987968e-17       1.073573888511e-18 
 2393       1.410690782693e-11       4.212256107550e-13      -7.792749935472e-13       4.592924802649e-15       2.876652499385e-16       1.785021193326e-17       1.002211167164e-18 
 2394       1.408120087803e-11       4.193873996727e-13      -7.728308190621e-13       4.587780640343e-15       2.872289062254e-16       1.791432070031e-17       9.309879854090e-19 
 2395       1.405520318394e-11       4.175870958964e-13      -7.663874722563e-13       4.582634865660e-15       2.867933772501e-16       1.797899003361e-17       8.599621880970e-19 
 2396       1.402891436296e-11       4.158249994965e-13      -7.599475260532e-13       4.577487394648e-15       2.863586600089e-16       1.804421376221e-17       7.891918119183e-19 
 2397       1.400233403372e-11       4.141014112931e-13      -7.535135619134e-13       4.572338143032e-15       2.859247514790e-16       1.810998569143e-17       7.187350856022e-19 
 2398       1.397546181514e-11       4.124166328567e-13      -7.470881698445e-13       4.567187026214e-15       2.854916486184e-16       1.817629960283e-17       6.486504301166e-19 
 2399       1.394829812531e-11       4.107708762140e-13      -7.406737846762e-13       4.562033979130e-15       2.850593488948e-16       1.824315513282e-17       5.789916927454e-19 
 2400       1.392084658324e-11       4.091639923612e-13      -7.342721937785e-13       4.556879015947e-15       2.846278518770e-16       1.831057544778e-17       5.097938171361e-19 
 2401       1.389311162171e-11       4.075957410952e-13      -7.278850263568e-13       4.551722170727e-15       2.841971576532e-16       1.837858967677e-17       4.410870861911e-19 
 2402       1.386509768987e-11       4.060658811565e-13      -7.215139169179e-13       4.546563477609e-15       2.837672663030e-16       1.844722704277e-17       3.729018803490e-19 
 2403       1.383680925320e-11       4.045741702284e-13      -7.151605052751e-13       4.541402970801e-15       2.833381778970e-16       1.851651686280e-17       3.052686776840e-19 
 2404       1.380825079353e-11       4.031203649358e-13      -7.088264365540e-13       4.536240684588e-15       2.829098924972e-16       1.858648854798e-17       2.382180540067e-19 
 2405       1.377942680909e-11       4.017042208439e-13      -7.025133611980e-13       4.531076653325e-15       2.824824101569e-16       1.865717160366e-17       1.717806829641e-19 
 2406       1.375034181450e-11       4.003254924569e-13      -6.962229349732e-13       4.525910911443e-15       2.820557309204e-16       1.872859562949e-17       1.059873361400e-19 
 2407       1.372100034080e-11       3.989839332169e-13      -6.899568189747e-13       4.520743493444e-15       2.816298548232e-16       1.880079031955e-17       4.086888315510e-20 
 2408       1.369140693546e-11       3.976792955031e-13      -6.837166796314e-13       4.515574433906e-15       2.812047818920e-16       1.887378546240e-17      -2.354370823246e-20 
 2409       1.366156616242e-11       3.964113306297e-13      -6.775041887117e-13       4.510403767479e-15       2.807805121447e-16       1.894761094124e-17      -8.721937202714e-20 
 2410       1.363148260205e-11       3.951797888456e-13      -6.713210233290e-13       4.505231528886e-15       2.803570455902e-16       1.902229673393e-17      -1.501269438956e-19 
 2411       1.360116085124e-11       3.939844193329e-13      -6.651688659471e-13       4.500057752926e-15       2.799343822288e-16       1.909787291316e-17      -2.122351610663e-19 
 2412       1.357060552338e-11       3.928249702055e-13      -6.590494043858e-13       4.494882474468e-15       2.795125220516e-16       1.917436964649e-17      -2.735126622296e-19 
 2413       1.353982124837e-11       3.917011885082e-13      -6.529643318261e-13       4.489705728458e-15       2.790914650409e-16       1.925181719649e-17      -3.339279874371e-19 
 2414       1.350881267264e-11       3.906128202154e-13      -6.469153468160e-13       4.484527549915e-15       2.786712111702e-16       1.933024592081e-17      -3.934495780017e-19 
 2415       1.347758445921e-11       3.895596102298e-13      -6.409041532756e-13       4.479347973930e-15       2.782517604040e-16       1.940968627227e-17      -4.520457763971e-19 
 2416       1.344614128765e-11       3.885413023814e-13      -6.349324605028e-13       4.474167035671e-15       2.778331126979e-16       1.949016879899e-17      -5.096848261575e-19 
 2417       1.341448785411e-11       3.875576394262e-13      -6.290019831789e-13       4.468984770377e-15       2.774152679983e-16       1.957172414447e-17      -5.663348717777e-19 
 2418       1.338262887138e-11       3.866083630450e-13      -6.231144413736e-13       4.463801213362e-15       2.769982262431e-16       1.965438304766e-17      -6.219639586125e-19 
 2419       1.335056906885e-11       3.856932138425e-13      -6.172715605510e-13       4.458616400014e-15       2.765819873608e-16       1.973817634310e-17      -6.765400327765e-19 
 2420       1.331831319256e-11       3.848119313454e-13      -6.114750715746e-13       4.453430365797e-15       2.761665512711e-16       1.982313496099e-17      -7.300309410439e-19 
 2421       1.328586600523e-11       3.839642540020e-13      -6.057267107131e-13       4.448243146245e-15       2.757519178847e-16       1.990928992731e-17      -7.824044307483e-19 
 2422       1.325323228624e-11       3.831499191806e-13      -6.000282196458e-13       4.443054776970e-15       2.753380871032e-16       1.999667236388e-17      -8.336281496823e-19 
 2423       1.322041683166e-11       3.823686631684e-13      -5.943813454679e-13       4.437865293657e-15       2.749250588193e-16       2.008531348848e-17      -8.836696459971e-19 
 2424       1.318742445428e-11       3.816202211702e-13      -5.887878406960e-13       4.432674732064e-15       2.745128329165e-16       2.017524461497e-17      -9.324963681027e-19 
 2425       1.315425998365e-11       3.809043273073e-13      -5.832494632738e-13       4.427483128025e-15       2.741014092693e-16       2.026649715333e-17      -9.800756645672e-19 
 2426       1.312092826602e-11       3.802207146165e-13      -5.777679765774e-13       4.422290517448e-15       2.736907877432e-16       2.035910260980e-17      -1.026374784017e-18 
 2427       1.308743416444e-11       3.795691150485e-13      -5.723451494206e-13       4.417096936315e-15       2.732809681945e-16       2.045309258697e-17      -1.071360875035e-18 
 2428       1.305378255873e-11       3.789492594671e-13      -5.669827560607e-13       4.411902420682e-15       2.728719504706e-16       2.054849878387e-17      -1.115000986064e-18 
 2429       1.301997834551e-11       3.783608776478e-13      -5.616825762036e-13       4.406707006681e-15       2.724637344095e-16       2.064535299607e-17      -1.157262065302e-18 
 2430       1.298602643823e-11       3.778036982764e-13      -5.564463950098e-13       4.401510730518e-15       2.720563198404e-16       2.074368711575e-17      -1.198110960604e-18 
 2431       1.295193176717e-11       3.772774489486e-13      -5.512760030992e-13       4.396313628472e-15       2.716497065830e-16       2.084353313186e-17      -1.237514419382e-18 
 2432       1.291769927946e-11       3.767818561677e-13      -5.461731965571e-13       4.391115736900e-15       2.712438944482e-16       2.094492313016e-17      -1.275439088505e-18 
 2433       1.288333393911e-11       3.763166453443e-13      -5.411397769392e-13       4.385917092232e-15       2.708388832376e-16       2.104788929333e-17      -1.311851514199e-18 
 2434       1.284884072701e-11       3.758815407947e-13      -5.361775512776e-13       4.380717730970e-15       2.704346727436e-16       2.115246390109e-17      -1.346718141943e-18 
 2435       1.281422464095e-11       3.754762657399e-13      -5.312883320858e-13       4.375517689697e-15       2.700312627494e-16       2.125867933025e-17      -1.380005316373e-18 
 2436       1.277949069566e-11       3.751005423042e-13      -5.264739373646e-13       4.370317005065e-15       2.696286530290e-16       2.136656805486e-17      -1.411679281182e-18 
 2437       1.274464392280e-11       3.747540915141e-13      -5.217361906070e-13       4.365115713804e-15       2.692268433473e-16       2.147616264628e-17      -1.441706179017e-18 
 2438       1.270968945187e-11       3.744365982204e-13      -5.170766876338e-13       4.359913862437e-15       2.688258330721e-16       2.158747934758e-17      -1.470067151264e-18 
 2439       1.267463275332e-11       3.741476056366e-13      -5.124960955580e-13       4.354711536498e-15       2.684256200082e-16       2.170046868878e-17      -1.496803736713e-18 
 2440       1.263947939697e-11       3.738866201647e-13      -5.079948496210e-13       4.349508831491e-15       2.680262015565e-16       2.181506457522e-17      -1.521972745344e-18 
 2441       1.260423497119e-11       3.736531464124e-13      -5.035733859810e-13       4.344305843187e-15       2.676275751008e-16       2.193120068609e-17      -1.545631183411e-18 
 2442       1.256890508301e-11       3.734466871917e-13      -4.992321417143e-13       4.339102667623e-15       2.672297380083e-16       2.204881047417e-17      -1.567836253642e-18 
 2443       1.253349535810e-11       3.732667435164e-13      -4.949715548156e-13       4.333899401103e-15       2.668326876288e-16       2.216782716562e-17      -1.588645355446e-18 
 2444       1.249801144078e-11       3.731128146004e-13      -4.907920641991e-13       4.328696140199e-15       2.664364212956e-16       2.228818375975e-17      -1.608116085118e-18 
 2445       1.246245899407e-11       3.729843978562e-13      -4.866941096991e-13       4.323492981752e-15       2.660409363245e-16       2.240981302876e-17      -1.626306236041e-18 
 2446       1.242684369968e-11       3.728809888924e-13      -4.826781320705e-13       4.318290022869e-15       2.656462300147e-16       2.253264751751e-17      -1.643273798890e-18 
 2447       1.239117125803e-11       3.728020815123e-13      -4.787445729902e-13       4.313087360927e-15       2.652522996482e-16       2.265661954331e-17      -1.659076961840e-18 
 2448       1.235544738829e-11       3.727471677114e-13      -4.748938750572e-13       4.307885093570e-15       2.648591424899e-16       2.278166119566e-17      -1.673774110770e-18 
 2449       1.231967782840e-11       3.727157376764e-13      -4.711264817939e-13       4.302683318711e-15       2.644667557877e-16       2.290770433603e-17      -1.687423829462e-18 
 2450       1.228386833507e-11       3.727072797823e-13      -4.674428376463e-13       4.297482134533e-15       2.640751367725e-16       2.303468059760e-17      -1.700084899812e-18 
 2451       1.224802468379e-11       3.727212805912e-13      -4.638433879853e-13       4.292281639487e-15       2.636842826577e-16       2.316252138507e-17      -1.711816302033e-18 
 2452       1.221215266888e-11       3.727572248503e-13      -4.603285791072e-13       4.287081932295e-15       2.632941906400e-16       2.329115787438e-17      -1.722677214856e-18 
 2453       1.217625810350e-11       3.728145954898e-13      -4.568988582343e-13       4.281883111947e-15       2.629048578987e-16       2.342052101251e-17      -1.732727015738e-18 
 2454       1.214034681966e-11       3.728928736208e-13      -4.535546735160e-13       4.276685277704e-15       2.625162815960e-16       2.355054151722e-17      -1.742025281065e-18 
 2455       1.210442466824e-11       3.729915385342e-13      -4.502964740295e-13       4.271488529097e-15       2.621284588768e-16       2.368114987682e-17      -1.750631786357e-18 
 2456       1.206849751900e-11       3.731100676979e-13      -4.471247097801e-13       4.266292965927e-15       2.617413868688e-16       2.381227634995e-17      -1.758606506472e-18 
