# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2093       2.941980033197e-11       5.582646091079e-13      -1.082754783993e-12       0.000000000000e+00       4.680154248461e-16       8.606643828918e-17       6.670259183576e-19 
 2094       2.933623653348e-11       5.567906812582e-13      -1.056659991951e-12       0.000000000000e+00       4.672006925172e-16       8.562822223293e-17       7.785478914400e-19 
 2095       2.925133670749e-11       5.554548902460e-13      -1.030724836179e-12       0.000000000000e+00       4.663876584744e-16       8.518891339318e-17       8.884434621324e-19 
 2096       2.916512299923e-11       5.542560142811e-13      -1.004956136628e-12       0.000000000000e+00       4.655763300938e-16       8.474852583303e-17       9.967203836336e-19 
 2097       2.907761764838e-11       5.531928257587e-13      -9.793607376902e-13       0.000000000000e+00       4.647667147541e-16       8.430707367307e-17       1.103386453229e-18 
 2098       2.898884298916e-11       5.522640912516e-13      -9.539455082312e-13       0.000000000000e+00       4.639588198372e-16       8.386457109149e-17       1.208449512349e-18 
 2099       2.889882145043e-11       5.514685715034e-13      -9.287173416140e-13       0.000000000000e+00       4.631526527274e-16       8.342103232415e-17       1.311917446627e-18 
 2100       2.880757555582e-11       5.508050214208e-13      -9.036831557299e-13       0.000000000000e+00       4.623482208119e-16       8.297647166463e-17       1.413798185959e-18 
 2101       2.871512792386e-11       5.502721900660e-13      -8.788498930264e-13       0.000000000000e+00       4.615455314807e-16       8.253090346432e-17       1.514099704561e-18 
 2102       2.862150126807e-11       5.498688206498e-13      -8.542245205355e-13       0.000000000000e+00       4.607445921267e-16       8.208434213246e-17       1.612830021028e-18 
 2103       2.852671839710e-11       5.495936505239e-13      -8.298140299025e-13       0.000000000000e+00       4.599454101452e-16       8.163680213624e-17       1.709997198394e-18 
 2104       2.843080221481e-11       5.494454111734e-13      -8.056254374142e-13       0.000000000000e+00       4.591479929345e-16       8.118829800087e-17       1.805609344188e-18 
 2105       2.833377572044e-11       5.494228282099e-13      -7.816657840274e-13       0.000000000000e+00       4.583523478956e-16       8.073884430961e-17       1.899674610494e-18 
 2106       2.823566200870e-11       5.495246213633e-13      -7.579421353973e-13       0.000000000000e+00       4.575584824322e-16       8.028845570387e-17       1.992201194010e-18 
 2107       2.813648426985e-11       5.497495044753e-13      -7.344615819063e-13       0.000000000000e+00       4.567664039507e-16       7.983714688329e-17       2.083197336105e-18 
 2108       2.803626578988e-11       5.500961854913e-13      -7.112312386918e-13       0.000000000000e+00       4.559761198601e-16       7.938493260576e-17       2.172671322877e-18 
 2109       2.793502995058e-11       5.505633664535e-13      -6.882582456754e-13       0.000000000000e+00       4.551876375723e-16       7.893182768757e-17       2.260631485217e-18 
 2110       2.783280022970e-11       5.511497434931e-13      -6.655497675905e-13       0.000000000000e+00       4.544009645018e-16       7.847784700338e-17       2.347086198861e-18 
 2111       2.772960020099e-11       5.518540068233e-13      -6.431129940118e-13       0.000000000000e+00       4.536161080657e-16       7.802300548637e-17       2.432043884449e-18 
 2112       2.762545353443e-11       5.526748407314e-13      -6.209551393827e-13       0.000000000000e+00       4.528330756837e-16       7.756731812826e-17       2.515513007591e-18 
 2113       2.752038399621e-11       5.536109235720e-13      -5.990834430446e-13       0.000000000000e+00       4.520518747785e-16       7.711079997943e-17       2.597502078914e-18 
 2114       2.741441544898e-11       5.546609277593e-13      -5.775051692647e-13       0.000000000000e+00       4.512725127752e-16       7.665346614891e-17       2.678019654132e-18 
 2115       2.730757185186e-11       5.558235197595e-13      -5.562276072649e-13       0.000000000000e+00       4.504949971014e-16       7.619533180453e-17       2.757074334096e-18 
 2116       2.719987726064e-11       5.570973600838e-13      -5.352580712501e-13       0.000000000000e+00       4.497193351876e-16       7.573641217295e-17       2.834674764857e-18 
 2117       2.709135582781e-11       5.584811032809e-13      -5.146039004366e-13       0.000000000000e+00       4.489455344667e-16       7.527672253972e-17       2.910829637723e-18 
 2118       2.698203180276e-11       5.599733979294e-13      -4.942724590806e-13       0.000000000000e+00       4.481736023745e-16       7.481627824938e-17       2.985547689318e-18 
 2119       2.687192953184e-11       5.615728866305e-13      -4.742711365066e-13       0.000000000000e+00       4.474035463490e-16       7.435509470548e-17       3.058837701641e-18 
 2120       2.676107345852e-11       5.632782060009e-13      -4.546073471361e-13       0.000000000000e+00       4.466353738312e-16       7.389318737073e-17       3.130708502122e-18 
 2121       2.664948812344e-11       5.650879866649e-13      -4.352885305156e-13       0.000000000000e+00       4.458690922643e-16       7.343057176698e-17       3.201168963686e-18 
 2122       2.653719816461e-11       5.670008532474e-13      -4.163221513454e-13       0.000000000000e+00       4.451047090944e-16       7.296726347533e-17       3.270228004806e-18 
 2123       2.642422831745e-11       5.690154243664e-13      -3.977156995081e-13       0.000000000000e+00       4.443422317700e-16       7.250327813623e-17       3.337894589562e-18 
 2124       2.631060341497e-11       5.711303126255e-13      -3.794766900968e-13       0.000000000000e+00       4.435816677421e-16       7.203863144949e-17       3.404177727705e-18 
 2125       2.619634838784e-11       5.733441246066e-13      -3.616126634435e-13       0.000000000000e+00       4.428230244643e-16       7.157333917438e-17       3.469086474709e-18 
 2126       2.608148845476e-11       5.756553290912e-13      -3.441300597024e-13       0.000000000000e+00       4.420663057561e-16       7.110742618455e-17       3.532635601369e-18 
 2127       2.596604969475e-11       5.780618607466e-13      -3.270308340709e-13       0.000000000000e+00       4.413115008650e-16       7.064095370085e-17       3.594862645140e-18 
 2128       2.585005847901e-11       5.805615136966e-13      -3.103158183195e-13       0.000000000000e+00       4.405585953289e-16       7.017399224615e-17       3.655810976320e-18 
 2129       2.573354128121e-11       5.831520730332e-13      -2.939858441197e-13       0.000000000000e+00       4.398075746060e-16       6.970661260782e-17       3.715524139381e-18 
 2130       2.561652467758e-11       5.858313148066e-13      -2.780417430430e-13       0.000000000000e+00       4.390584240747e-16       6.923888583808e-17       3.774045853180e-18 
 2131       2.549903534702e-11       5.885970060137e-13      -2.624843465591e-13       0.000000000000e+00       4.383111290335e-16       6.877088325422e-17       3.831420011167e-18 
 2132       2.538110007125e-11       5.914469045878e-13      -2.473144860347e-13       0.000000000000e+00       4.375656747007e-16       6.830267643900e-17       3.887690681594e-18 
 2133       2.526274573492e-11       5.943787593870e-13      -2.325329927321e-13       0.000000000000e+00       4.368220462146e-16       6.783433724092e-17       3.942902107725e-18 
 2134       2.514399932574e-11       5.973903101838e-13      -2.181406978075e-13       0.000000000000e+00       4.360802286330e-16       6.736593777451e-17       3.997098708043e-18 
 2135       2.502488793456e-11       6.004792876542e-13      -2.041384323102e-13       0.000000000000e+00       4.353402069335e-16       6.689755042070e-17       4.050325076461e-18 
 2136       2.490543875557e-11       6.036434133665e-13      -1.905270271805e-13       0.000000000000e+00       4.346019660133e-16       6.642924782705e-17       4.102625982529e-18 
 2137       2.478567908633e-11       6.068803997709e-13      -1.773073132485e-13       0.000000000000e+00       4.338654906887e-16       6.596110290813e-17       4.154046371647e-18 
 2138       2.466563632796e-11       6.101879501880e-13      -1.644801212331e-13       0.000000000000e+00       4.331307656958e-16       6.549318884577e-17       4.204631365268e-18 
 2139       2.454533798523e-11       6.135637587983e-13      -1.520462817400e-13       0.000000000000e+00       4.323977756894e-16       6.502557908943e-17       4.254426261111e-18 
 2140       2.442481166669e-11       6.170055106314e-13      -1.400066252605e-13       0.000000000000e+00       4.316665052437e-16       6.455834735646e-17       4.303476533371e-18 
 2141       2.430408508480e-11       6.205108815548e-13      -1.283619821704e-13       0.000000000000e+00       4.309369388517e-16       6.409156763244e-17       4.351827832924e-18 
 2142       2.418318605602e-11       6.240775382631e-13      -1.171131827281e-13       0.000000000000e+00       4.302090609255e-16       6.362531417145e-17       4.399525987538e-18 
 2143       2.406214250098e-11       6.277031382673e-13      -1.062610570735e-13       0.000000000000e+00       4.294828557959e-16       6.315966149643e-17       4.446617002085e-18 
 2144       2.394098244454e-11       6.313853298838e-13      -9.580643522633e-14       0.000000000000e+00       4.287583077123e-16       6.269468439946e-17       4.493147058743e-18 
 2145       2.381973401597e-11       6.351217522232e-13      -8.575014708509e-14       0.000000000000e+00       4.280354008427e-16       6.223045794208e-17       4.539162517214e-18 
 2146       2.369842544904e-11       6.389100351800e-13      -7.609302242534e-14       0.000000000000e+00       4.273141192735e-16       6.176705745557e-17       4.584709914924e-18 
 2147       2.357708508215e-11       6.427477994213e-13      -6.683589089840e-14       0.000000000000e+00       4.265944470097e-16       6.130455854132e-17       4.629835967239e-18 
 2148       2.345574135845e-11       6.466326563759e-13      -5.797958202993e-14       0.000000000000e+00       4.258763679743e-16       6.084303707107e-17       4.674587567669e-18 
 2149       2.333442282594e-11       6.505622082236e-13      -4.952492521851e-14       0.000000000000e+00       4.251598660084e-16       6.038256918726e-17       4.719011788080e-18 
 2150       2.321315813765e-11       6.545340478844e-13      -4.147274973423e-14       0.000000000000e+00       4.244449248715e-16       5.992323130335e-17       4.763155878904e-18 
 2151       2.309197605168e-11       6.585457590070e-13      -3.382388471725e-14       0.000000000000e+00       4.237315282407e-16       5.946510010409e-17       4.807067269343e-18 
 2152       2.297090543140e-11       6.625949159588e-13      -2.657915917644e-14       0.000000000000e+00       4.230196597110e-16       5.900825254585e-17       4.850793567584e-18 
 2153       2.284997524552e-11       6.666790838143e-13      -1.973940198793e-14       0.000000000000e+00       4.223093027951e-16       5.855276585693e-17       4.894382561003e-18 
 2154       2.272921456823e-11       6.707958183445e-13      -1.330544189369e-14       0.000000000000e+00       4.216004409235e-16       5.809871753789e-17       4.937882216377e-18 
 2155       2.260865257931e-11       6.749426660060e-13      -7.278107500133e-15       0.000000000000e+00       4.208930574440e-16       5.764618536181e-17       4.981340680093e-18 
 2156       2.248831856427e-11       6.791171639302e-13      -1.658227276707e-15       0.000000000000e+00       4.201871356218e-16       5.719524737464e-17       5.024806278355e-18 
 2157       2.236824191446e-11       6.833168399120e-13       3.553370445534e-15       0.000000000000e+00       4.194826586396e-16       5.674598189549e-17       5.068327517396e-18 
 2158       2.224845212718e-11       6.875392123995e-13       8.355857475337e-15       0.000000000000e+00       4.187796095972e-16       5.629846751695e-17       5.111953083682e-18 
 2159       2.212897880584e-11       6.917817904827e-13       1.274840576266e-14       0.000000000000e+00       4.180779715112e-16       5.585278310540e-17       5.155731844127e-18 
 2160       2.200985166002e-11       6.960420738825e-13       1.673018740009e-14       0.000000000000e+00       4.173777273157e-16       5.540900780130e-17       5.199712846299e-18 
 2161       2.189110050566e-11       7.003175529405e-13       2.030037462427e-14       0.000000000000e+00       4.166788598613e-16       5.496722101953e-17       5.243945318627e-18 
 2162       2.177275526512e-11       7.046057086072e-13       2.345813981726e-14       0.000000000000e+00       4.159813519155e-16       5.452750244968e-17       5.288478670615e-18 
 2163       2.165484596734e-11       7.089040124318e-13       2.620265550803e-14       0.000000000000e+00       4.152851861624e-16       5.408993205634e-17       5.333362493045e-18 
 2164       2.153740274796e-11       7.132099265509e-13       2.853309437381e-14       0.000000000000e+00       4.145903452028e-16       5.365459007945e-17       5.378646558194e-18 
 2165       2.142045355895e-11       7.175210146872e-13       3.044949070812e-14       0.000000000000e+00       4.138968147220e-16       5.322154126459e-17       5.424368522084e-18 
 2166       2.130401728040e-11       7.218352759866e-13       3.195533118849e-14       0.000000000000e+00       4.132045930187e-16       5.279078743665e-17       5.470516939972e-18 
 2167       2.118811056242e-11       7.261508134165e-13       3.305498162933e-14       0.000000000000e+00       4.125136815406e-16       5.236231460608e-17       5.517068001204e-18 
 2168       2.107275011143e-11       7.304657229536e-13       3.375282712936e-14       0.000000000000e+00       4.118240817216e-16       5.193610870972e-17       5.563997804357e-18 
 2169       2.095795269021e-11       7.347780935754e-13       3.405327209502e-14       0.000000000000e+00       4.111357949823e-16       5.151215561067e-17       5.611282357130e-18 
 2170       2.084373511800e-11       7.390860072529e-13       3.396074026399e-14       0.000000000000e+00       4.104488227298e-16       5.109044109821e-17       5.658897576241e-18 
 2171       2.073011427051e-11       7.433875389415e-13       3.347967472859e-14       0.000000000000e+00       4.097631663574e-16       5.067095088771e-17       5.706819287318e-18 
 2172       2.061710708005e-11       7.476807565742e-13       3.261453795925e-14       0.000000000000e+00       4.090788272450e-16       5.025367062052e-17       5.755023224798e-18 
 2173       2.050473053553e-11       7.519637210523e-13       3.136981182802e-14       0.000000000000e+00       4.083958067587e-16       4.983858586391e-17       5.803485031815e-18 
 2174       2.039300168254e-11       7.562344862385e-13       2.974999763194e-14       0.000000000000e+00       4.077141062511e-16       4.942568211093e-17       5.852180260100e-18 
 2175       2.028193762344e-11       7.604910989478e-13       2.775961611657e-14       0.000000000000e+00       4.070337270610e-16       4.901494478035e-17       5.901084369874e-18 
 2176       2.017155551740e-11       7.647315989402e-13       2.540320749942e-14       0.000000000000e+00       4.063546705135e-16       4.860635921656e-17       5.950172729739e-18 
 2177       2.006187258045e-11       7.689540189124e-13       2.268533149342e-14       0.000000000000e+00       4.056769379201e-16       4.819991068945e-17       5.999420616577e-18 
 2178       1.995290608559e-11       7.731563844898e-13       1.961056733035e-14       0.000000000000e+00       4.050005305783e-16       4.779558439435e-17       6.048803215441e-18 
 2179       1.984467336279e-11       7.773367142182e-13       1.618351378434e-14       0.000000000000e+00       4.043254497720e-16       4.739336545193e-17       6.098295619449e-18 
 2180       1.973719179910e-11       7.814930195561e-13       1.240878919528e-14       0.000000000000e+00       4.036516967713e-16       4.699323890808e-17       6.147872829682e-18 
 2181       1.963047883868e-11       7.856233048664e-13       8.291031492322e-15       0.000000000000e+00       4.029792728325e-16       4.659518973384e-17       6.197509755075e-18 
 2182       1.952455198291e-11       7.897255674085e-13       3.834898217320e-15       0.000000000000e+00       4.023081791978e-16       4.619920282530e-17       6.247181212312e-18 
 2183       1.941942879040e-11       7.937977973303e-13      -9.549334517187e-16       0.000000000000e+00       4.016384170959e-16       4.580526300351e-17       6.296861925720e-18 
 2184       1.931512687708e-11       7.978379776599e-13      -6.073766677166e-15       0.000000000000e+00       4.009699877412e-16       4.541335501437e-17       6.346526527166e-18 
 2185       1.921166391625e-11       8.018440842977e-13      -1.151688493832e-14       0.000000000000e+00       4.003028923344e-16       4.502346352855e-17       6.396149555946e-18 
 2186       1.910905763866e-11       8.058140860085e-13      -1.727955200793e-14       0.000000000000e+00       3.996371320623e-16       4.463557314140e-17       6.445705458685e-18 
 2187       1.900732583256e-11       8.097459444130e-13      -2.335701192878e-14       0.000000000000e+00       3.989727080976e-16       4.424966837284e-17       6.495168589227e-18 
 2188       1.890648634376e-11       8.136376139804e-13      -2.974448899018e-14       0.000000000000e+00       3.983096215989e-16       4.386573366727e-17       6.544513208533e-18 
 2189       1.880655707572e-11       8.174870420198e-13      -3.643718770454e-14       0.000000000000e+00       3.976478737111e-16       4.348375339349e-17       6.593713484572e-18 
 2190       1.870755598956e-11       8.212921686724e-13      -4.343029278391e-14       0.000000000000e+00       3.969874655646e-16       4.310371184458e-17       6.642743492215e-18 
 2191       1.860950110417e-11       8.250509269032e-13      -5.071896911649e-14       0.000000000000e+00       3.963283982762e-16       4.272559323785e-17       6.691577213135e-18 
 2192       1.851241049627e-11       8.287612424936e-13      -5.829836174323e-14       0.000000000000e+00       3.956706729482e-16       4.234938171467e-17       6.740188535694e-18 
 2193       1.841630230042e-11       8.324210340325e-13      -6.616359583431e-14       0.000000000000e+00       3.950142906690e-16       4.197506134047e-17       6.788551254841e-18 
 2194       1.832119470917e-11       8.360282129087e-13      -7.430977666573e-14       0.000000000000e+00       3.943592525127e-16       4.160261610458e-17       6.836639072007e-18 
 2195       1.822710597304e-11       8.395806833029e-13      -8.273198959583e-14       0.000000000000e+00       3.937055595394e-16       4.123202992013e-17       6.884425594997e-18 
 2196       1.813405440063e-11       8.430763421797e-13      -9.142530004182e-14       0.000000000000e+00       3.930532127949e-16       4.086328662402e-17       6.931884337887e-18 
 2197       1.804205835867e-11       8.465130792790e-13      -1.003847534564e-13       0.000000000000e+00       3.924022133107e-16       4.049636997676e-17       6.978988720914e-18 
 2198       1.795113627207e-11       8.498887771086e-13      -1.096053753040e-13       0.000000000000e+00       3.917525621041e-16       4.013126366242e-17       7.025712070375e-18 
 2199       1.786130662402e-11       8.532013109359e-13      -1.190821710380e-13       0.000000000000e+00       3.911042601783e-16       3.976795128849e-17       7.072027618520e-18 
 2200       1.777258795602e-11       8.564485487799e-13      -1.288101260765e-13       0.000000000000e+00       3.904573085219e-16       3.940641638583e-17       7.117908503444e-18 
 2201       1.768499886792e-11       8.596283514028e-13      -1.387842057791e-13       0.000000000000e+00       3.898117081094e-16       3.904664240856e-17       7.163327768984e-18 
 2202       1.759855801806e-11       8.627385723027e-13      -1.489993554239e-13       0.000000000000e+00       3.891674599009e-16       3.868861273396e-17       7.208258364611e-18 
 2203       1.751328412326e-11       8.657770577046e-13      -1.594505001834e-13       0.000000000000e+00       3.885245648419e-16       3.833231066238e-17       7.252673145326e-18 
 2204       1.742919283528e-11       8.687419013297e-13      -1.701323360423e-13       0.000000000000e+00       3.878830235413e-16       3.797773018835e-17       7.296541973244e-18 
 2205       1.734628734731e-11       8.716322105652e-13      -1.810387010788e-13       0.000000000000e+00       3.872428353000e-16       3.762490839223e-17       7.339823001507e-18 
 2206       1.726456772520e-11       8.744473453671e-13      -1.921631999603e-13       0.000000000000e+00       3.866039990757e-16       3.727389326354e-17       7.382471332265e-18 
 2207       1.718403402544e-11       8.771866639442e-13      -2.034994125949e-13       0.000000000000e+00       3.859665138045e-16       3.692473294943e-17       7.424441909555e-18 
 2208       1.710468629510e-11       8.798495227562e-13      -2.150408941027e-13       0.000000000000e+00       3.853303784009e-16       3.657747575488e-17       7.465689519120e-18 
 2209       1.702652457187e-11       8.824352765118e-13      -2.267811747870e-13       0.000000000000e+00       3.846955917578e-16       3.623217014284e-17       7.506168788237e-18 
 2210       1.694954888400e-11       8.849432781672e-13      -2.387137601059e-13       0.000000000000e+00       3.840621527465e-16       3.588886473444e-17       7.545834185532e-18 
 2211       1.687375925029e-11       8.873728789243e-13      -2.508321306439e-13       0.000000000000e+00       3.834300602169e-16       3.554760830915e-17       7.584640020812e-18 
 2212       1.679915568013e-11       8.897234282287e-13      -2.631297420825e-13       0.000000000000e+00       3.827993129967e-16       3.520844980493e-17       7.622540444880e-18 
 2213       1.672573817340e-11       8.919942737684e-13      -2.756000251726e-13       0.000000000000e+00       3.821699098925e-16       3.487143831842e-17       7.659489449362e-18 
 2214       1.665350672052e-11       8.941847614714e-13      -2.882363857051e-13       0.000000000000e+00       3.815418496887e-16       3.453662310512e-17       7.695440866528e-18 
 2215       1.658246130243e-11       8.962942355046e-13      -3.010322044824e-13       0.000000000000e+00       3.809151311481e-16       3.420405357953e-17       7.730348369116e-18 
 2216       1.651260189053e-11       8.983220382716e-13      -3.139808372903e-13       0.000000000000e+00       3.802897530117e-16       3.387377931536e-17       7.764165470154e-18 
 2217       1.644392844672e-11       9.002675104112e-13      -3.270756148687e-13       0.000000000000e+00       3.796657139986e-16       3.354585004569e-17       7.796845522782e-18 
 2218       1.637644092335e-11       9.021299907953e-13      -3.403098428834e-13       0.000000000000e+00       3.790430128062e-16       3.322031566310e-17       7.828341720077e-18 
 2219       1.631013926323e-11       9.039088165277e-13      -3.536768018973e-13       0.000000000000e+00       3.784216481097e-16       3.289722621993e-17       7.858607094871e-18 
 2220       1.624502339958e-11       9.056033229417e-13      -3.671697473420e-13       0.000000000000e+00       3.778016185626e-16       3.257663192835e-17       7.887594519581e-18 
 2221       1.618109325606e-11       9.072128435988e-13      -3.807819094888e-13       0.000000000000e+00       3.771829227963e-16       3.225858316062e-17       7.915256706025e-18 
 2222       1.611834874673e-11       9.087367102867e-13      -3.945064934205e-13       0.000000000000e+00       3.765655594203e-16       3.194313044920e-17       7.941546205248e-18 
 2223       1.605678977604e-11       9.101742530178e-13      -4.083366790025e-13       0.000000000000e+00       3.759495270220e-16       3.163032448694e-17       7.966415407345e-18 
 2224       1.599641623881e-11       9.115248000272e-13      -4.222656208542e-13       0.000000000000e+00       3.753348241667e-16       3.132021612728e-17       7.989816541282e-18 
 2225       1.593722802023e-11       9.127876777708e-13      -4.362864483205e-13       0.000000000000e+00       3.747214493976e-16       3.101285638438e-17       8.011701674720e-18 
 2226       1.587922499582e-11       9.139622109241e-13      -4.503922654431e-13       0.000000000000e+00       3.741094012359e-16       3.070829643332e-17       8.032022713837e-18 
 2227       1.582240703145e-11       9.150477223798e-13      -4.645761509320e-13       0.000000000000e+00       3.734986781805e-16       3.040658761024e-17       8.050731403151e-18 
 2228       1.576677398331e-11       9.160435332465e-13      -4.788311581367e-13       0.000000000000e+00       3.728892787082e-16       3.010778141256e-17       8.067779325345e-18 
 2229       1.571232569787e-11       9.169489628468e-13      -4.931503150176e-13       0.000000000000e+00       3.722812012733e-16       2.981192949912e-17       8.083117901084e-18 
 2230       1.565906201192e-11       9.177633287154e-13      -5.075266241175e-13       0.000000000000e+00       3.716744443082e-16       2.951908369034e-17       8.096698388843e-18 
 2231       1.560698275250e-11       9.184859465975e-13      -5.219530625330e-13       0.000000000000e+00       3.710690062228e-16       2.922929596843e-17       8.108471884729e-18 
 2232       1.555608773691e-11       9.191161304471e-13      -5.364225818857e-13       0.000000000000e+00       3.704648854047e-16       2.894261847752e-17       8.118389322302e-18 
 2233       1.550637677272e-11       9.196531924249e-13      -5.509281082936e-13       0.000000000000e+00       3.698620802191e-16       2.865910352386e-17       8.126401472398e-18 
 2234       1.545784965771e-11       9.200964428971e-13      -5.654625423428e-13       0.000000000000e+00       3.692605890088e-16       2.837880357599e-17       8.132458942952e-18 
 2235       1.541050617988e-11       9.204451904331e-13      -5.800187590585e-13       0.000000000000e+00       3.686604100944e-16       2.810177126490e-17       8.136512178822e-18 
 2236       1.536434611743e-11       9.206987418040e-13      -5.945896078763e-13       0.000000000000e+00       3.680615417736e-16       2.782805938421e-17       8.138511461611e-18 
 2237       1.531936923877e-11       9.208564019809e-13      -6.091679126143e-13       0.000000000000e+00       3.674639823221e-16       2.755772089033e-17       8.138406909488e-18 
 2238       1.527557530245e-11       9.209174741329e-13      -6.237464714435e-13       0.000000000000e+00       3.668677299926e-16       2.729080890264e-17       8.136148477013e-18 
 2239       1.523296405721e-11       9.208812596257e-13      -6.383180568599e-13       0.000000000000e+00       3.662727830156e-16       2.702737670369e-17       8.131685954958e-18 
 2240       1.519153524190e-11       9.207470580193e-13      -6.528754156556e-13       0.000000000000e+00       3.656791395988e-16       2.676747773930e-17       8.124968970133e-18 
 2241       1.515128858554e-11       9.205141670668e-13      -6.674112688903e-13       0.000000000000e+00       3.650867979274e-16       2.651116561881e-17       8.115946985204e-18 
 2242       1.511222380724e-11       9.201818827125e-13      -6.819183118623e-13       0.000000000000e+00       3.644957561638e-16       2.625849411521e-17       8.104569298520e-18 
 2243       1.507433844719e-11       9.197497393319e-13      -6.963896629507e-13       0.000000000000e+00       3.639060116836e-16       2.600950249397e-17       8.090803131450e-18 
 2244       1.503762134406e-11       9.192182321702e-13      -7.108202133983e-13       0.000000000000e+00       3.633175587770e-16       2.576417139460e-17       8.074688019792e-18 
 2245       1.500205911499e-11       9.185880996157e-13      -7.252052862812e-13       0.000000000000e+00       3.627303909320e-16       2.552246666148e-17       8.056281777024e-18 
 2246       1.496763832068e-11       9.178600833899e-13      -7.395401884209e-13       0.000000000000e+00       3.621445015977e-16       2.528435398887e-17       8.035642439266e-18 
 2247       1.493434546535e-11       9.170349285518e-13      -7.538202103660e-13       0.000000000000e+00       3.615598841838e-16       2.504979892076e-17       8.012828265543e-18 
 2248       1.490216699665e-11       9.161133835013e-13      -7.680406263743e-13       0.000000000000e+00       3.609765320607e-16       2.481876685066e-17       7.987897738034e-18 
 2249       1.487108930560e-11       9.150961999836e-13      -7.821966943953e-13       0.000000000000e+00       3.603944385597e-16       2.459122302145e-17       7.960909562326e-18 
 2250       1.484109872651e-11       9.139841330930e-13      -7.962836560518e-13       0.000000000000e+00       3.598135969724e-16       2.436713252517e-17       7.931922667670e-18 
 2251       1.481218153695e-11       9.127779412768e-13      -8.102967366224e-13       0.000000000000e+00       3.592340005513e-16       2.414646030287e-17       7.900996207234e-18 
 2252       1.478432395765e-11       9.114783863395e-13      -8.242311450231e-13       0.000000000000e+00       3.586556425091e-16       2.392917114441e-17       7.868189558355e-18 
 2253       1.475751215245e-11       9.100862334467e-13      -8.380820737898e-13       0.000000000000e+00       3.580785160193e-16       2.371522968832e-17       7.833562322798e-18 
 2254       1.473173222822e-11       9.086022511287e-13      -8.518446990602e-13       0.000000000000e+00       3.575026142156e-16       2.350460042155e-17       7.797174327003e-18 
 2255       1.470697023482e-11       9.070272112850e-13      -8.655141805560e-13       0.000000000000e+00       3.569279301921e-16       2.329724767938e-17       7.759085622346e-18 
 2256       1.468321216501e-11       9.053618891881e-13      -8.790856615647e-13       0.000000000000e+00       3.563544570033e-16       2.309313564518e-17       7.719356485388e-18 
 2257       1.466044395438e-11       9.036070634872e-13      -8.925542689221e-13       0.000000000000e+00       3.557821876638e-16       2.289222835025e-17       7.678047418130e-18 
 2258       1.463865148131e-11       9.017635162125e-13      -9.059151129939e-13       0.000000000000e+00       3.552111151487e-16       2.269448967365e-17       7.635219148271e-18 
 2259       1.461782056688e-11       8.998320327790e-13      -9.191632876583e-13       0.000000000000e+00       3.546412323931e-16       2.249988334200e-17       7.590932629454e-18 
 2260       1.459793697482e-11       8.978134019907e-13      -9.322938702876e-13       0.000000000000e+00       3.540725322920e-16       2.230837292934e-17       7.545249041528e-18 
 2261       1.457898641144e-11       8.957084160440e-13      -9.453019217306e-13       0.000000000000e+00       3.535050077009e-16       2.211992185691e-17       7.498229790797e-18 
 2262       1.456095452553e-11       8.935178705323e-13      -9.581824862947e-13       0.000000000000e+00       3.529386514351e-16       2.193449339300e-17       7.449936510276e-18 
 2263       1.454382690837e-11       8.912425644498e-13      -9.709305917275e-13       0.000000000000e+00       3.523734562697e-16       2.175205065275e-17       7.400431059943e-18 
 2264       1.452758909359e-11       8.888833001953e-13      -9.835412491997e-13       0.000000000000e+00       3.518094149399e-16       2.157255659801e-17       7.349775526998e-18 
 2265       1.451222655714e-11       8.864408835761e-13      -9.960094532864e-13       0.000000000000e+00       3.512465201408e-16       2.139597403710e-17       7.298032226109e-18 
 2266       1.449772471721e-11       8.839161238124e-13      -1.008330181950e-12       0.000000000000e+00       3.506847645273e-16       2.122226562470e-17       7.245263699673e-18 
 2267       1.448406893417e-11       8.813098335407e-13      -1.020498396520e-12       0.000000000000e+00       3.501241407138e-16       2.105139386163e-17       7.191532718067e-18 
 2268       1.447124451052e-11       8.786228288184e-13      -1.032509041680e-12       0.000000000000e+00       3.495646412748e-16       2.088332109467e-17       7.136902279902e-18 
 2269       1.445923669078e-11       8.758559291271e-13      -1.044357045444e-12       0.000000000000e+00       3.490062587441e-16       2.071800951643e-17       7.081435612276e-18 
 2270       1.444803066148e-11       8.730099573772e-13      -1.056037319143e-12       0.000000000000e+00       3.484489856153e-16       2.055542116508e-17       7.025196171032e-18 
 2271       1.443761155105e-11       8.700857399113e-13      -1.067544757402e-12       0.000000000000e+00       3.478928143416e-16       2.039551792428e-17       6.968247641006e-18 
 2272       1.442796442976e-11       8.670841065086e-13      -1.078874238130e-12       0.000000000000e+00       3.473377373356e-16       2.023826152293e-17       6.910653936287e-18 
